ws,wd,WT1,WT2,WT3,WT4,WT5,WT6,WT7,WT8,WT9
16.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
